name;probability
org.apache.commons.math3.stat.inference.TTestTest.testPaired();0.4626
org.apache.commons.math3.linear.ConjugateGradientTest.testPreconditionedResidual();0.3425
org.apache.commons.math3.complex.ComplexTest.testDivideNaNInf();0.3524
org.apache.commons.math3.util.PairTest.testHashCode();0.2246
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testDegRad();0.1908
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest.testNotAllFiniteReal3();0.2974
org.apache.commons.math3.geometry.euclidean.threed.LineTest.testClosest();0.2174
org.apache.commons.math3.stat.descriptive.rank.MaxTest.testNaNs();0.5985
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testOneSet();0.1199
org.apache.commons.math3.linear.RealVectorAbstractTest.testGetEntryInvalidIndex1();0.5442
org.apache.commons.math3.fraction.BigFractionTest.testConstructor();0.2323
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testExp();0.2510
org.apache.commons.math3.distribution.UniformRealDistributionTest.testPreconditions1();0.6116
org.apache.commons.math3.analysis.function.LogitTest.testValueWithInverseFunction();0.1434
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testArray();0.2491
org.apache.commons.math3.fraction.BigFractionTest.testReciprocal();0.2537
org.apache.commons.math3.linear.TriDiagonalTransformerTest.testNonSquare();0.5017
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testSubtractField();0.5536
org.apache.commons.math3.ode.nonstiff.GillIntegratorTest.testDecreasingSteps();0.1635
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testAxisAngleFrameTransform();0.2354
org.apache.commons.math3.linear.FieldLUDecompositionTest.testMatricesValues2();0.1716
org.apache.commons.math3.complex.ComplexTest.testExpInf4();0.3583
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testPlusMinus();0.2849
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testFormatNumber();0.2268
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetRowMatrixLarge();0.2045
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testInitOutofbounds2();0.1234
org.apache.commons.math3.fraction.BigFractionTest.testGoldenRatio();0.2601
org.apache.commons.math3.fraction.BigFractionFormatTest.testParseInvalidDenominator();0.1509
org.apache.commons.math3.ml.distance.EuclideanDistanceTest.testZero();0.3355
org.apache.commons.math3.stat.descriptive.summary.SumLogTest.testSpecialValues();0.3762
org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerAbstractTest.testKirby2();0.2287
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testProblemDimensionTooSmall();0.2487
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testLinearCombinationFF4();0.2966
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testParseNegativeAll();0.3597
org.apache.commons.math3.optimization.fitting.CurveFitterTest.testMath303();0.4078
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testSsDiffPow();0.2919
org.apache.commons.math3.complex.QuaternionTest.testIsUnitQuaternion();0.2864
org.apache.commons.math3.util.FastMathStrictComparisonTest.test1();0.4275
org.apache.commons.math3.linear.RealVectorAbstractTest.testGetL1DistanceDimensionMismatch();0.6116
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testDecreasingSteps();0.1635
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testAssertMappedValues(double[],java.lang.Object[][],java.lang.Double,java.lang.Double);0.2026
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextWeibull();0.2945
org.apache.commons.math3.util.IncrementorTest.testAlternateException();0.6114
org.apache.commons.math3.fitting.leastsquares.MinpackTest.testMinpackOsborne1();0.3870
org.apache.commons.math3.random.CorrelatedRandomVectorGeneratorTest.testRootMatrix();0.1500
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest.testFit();0.1868
org.apache.commons.math3.stat.ranking.NaturalRankingTest.testNaNsFixedTiesRandom();0.2794
org.apache.commons.math3.optimization.linear.SimplexTableauTest.testTableauWithNoArtificialVars();0.1314
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testNormInf();0.5398
org.apache.commons.math3.linear.RealVectorTest.testSerial();0.3147
org.apache.commons.math3.linear.SymmLQTest.testSolveSaunders20();0.3984
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest.testUnbounded();0.1269
org.apache.commons.math3.distribution.FDistributionTest.testLargeDegreesOfFreedom();0.6553
org.apache.commons.math3.stat.descriptive.ListUnivariateImplTest.testN0andN1Conditions();0.2891
org.apache.commons.math3.linear.BlockRealMatrixTest.testGetSetRowLarge();0.1585
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunctionTest.testInterpolation(double,double,double,double,int,int,org.apache.commons.math3.analysis.BivariateFunction,double,double);0.2132
org.apache.commons.math3.linear.RRQRSolverTest.testSolveDimensionErrors();0.2158
org.apache.commons.math3.util.ArithmeticUtilsTest.testSubAndCheck();0.3536
org.apache.commons.math3.linear.RealVectorAbstractTest.testGetLInfDistanceDimensionMismatch();0.6116
org.apache.commons.math3.linear.RRQRDecompositionTest.testRUpperTriangular();0.3224
org.apache.commons.math3.linear.RealVectorFormatAbstractTest.testNegativeZ();0.4304
org.apache.commons.math3.linear.FieldMatrixImplTest.testExamples();0.2491
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testCigTab();0.2522
org.apache.commons.math3.util.FastMathTest.testConstants();0.2684
org.apache.commons.math3.linear.SymmLQTest.testUnpreconditionedNormOfResidual();0.1390
org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testMinEndpoints();0.1406
org.apache.commons.math3.distribution.EnumeratedRealDistributionTest.testIsSupportLowerBoundInclusive();0.5896
org.apache.commons.math3.complex.QuaternionTest.testToString();0.1146
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testTooLargeFirstStep();0.6026
org.apache.commons.math3.special.BetaTest.testLogBetaNegativePositive();0.4691
org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSetTest.testEmpty();0.4249
org.apache.commons.math3.linear.EigenDecompositionTest.testRepeatedEigenvalue();0.1820
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest.test90PercentileHighValues();0.5231
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testKepler();0.4001
org.apache.commons.math3.fraction.BigFractionTest.testConstructorDouble();0.1878
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testSolveBadAccuracy();0.1712
org.apache.commons.math3.linear.SparseFieldMatrixTest.testSetSubMatrix();0.5534
org.apache.commons.math3.ml.clustering.DBSCANClustererTest.testNullDataset();0.3829
org.apache.commons.math3.util.MathUtilsTest.testSignInt();0.7282
org.apache.commons.math3.util.FastMathTest.testIntPowLongMinValue();0.2940
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest.testMiscellaniousFunctionsInMarkers();0.4670
org.apache.commons.math3.fitting.leastsquares.MinpackTest.testMinpackHelicalValley();0.4625
org.apache.commons.math3.stat.ranking.NaturalRankingTest.testNaNsAndInfs();0.2850
org.apache.commons.math3.geometry.spherical.twod.SubCircleTest.testSideSplitConsistency();0.1207
org.apache.commons.math3.linear.EigenSolverTest.testSolveDimensionErrors();0.2158
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTestTest.testFillBooleanArrayRandomlyWithFixedNumberTrueValues();0.1459
org.apache.commons.math3.analysis.solvers.BisectionSolverTest.testQuinticZero();0.2056
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testAngularSeparation();0.6539
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testIssue801();0.5886
org.apache.commons.math3.util.MathArraysTest.testConcatenateEmptyArguments();0.3206
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testNaN();0.4246
org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegratorTest.testIncreasingTolerance();0.4048
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.testShift();0.3501
org.apache.commons.math3.linear.ArrayFieldVectorTest.testWalkInOptimizedOrderPreservingVisitor1();0.4982
org.apache.commons.math3.stat.inference.TestUtilsTest.testOneSampleTTest();0.5605
org.apache.commons.math3.genetics.RandomKeyTest.testConstructor2();0.5570
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest.testZero();0.3355
org.apache.commons.math3.complex.ComplexTest.testLogNaN();0.3932
org.apache.commons.math3.distribution.AbstractRealDistributionTest.testContinuous();0.1956
org.apache.commons.math3.linear.RealMatrixFormatAbstractTest.testParseNegativeAll();0.3597
org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2DTest.test2x2Network();0.2198
org.apache.commons.math3.analysis.integration.TrapezoidIntegratorTest.testSinFunction();0.1998
org.apache.commons.math3.analysis.solvers.FieldBracketingNthOrderBrentSolverTest.testNeta();0.1724
org.apache.commons.math3.util.MathArraysTest.testScale();0.5577
org.apache.commons.math3.geometry.spherical.twod.S2PointTest.testSpace();0.5817
org.apache.commons.math3.linear.BlockFieldMatrixTest.testAddFail();0.2954
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testOneParameterConstructor();0.5960
org.apache.commons.math3.linear.HessenbergTransformerTest.testMatricesValues3();0.6116
org.apache.commons.math3.ode.nonstiff.LutherIntegratorTest.testMissedEndEvent();0.7359
org.apache.commons.math3.linear.RealVectorAbstractTest.testGetSubVectorInvalidIndex2();0.5823
org.apache.commons.math3.util.CombinationsTest.testLexicographicIterator();0.5708
org.apache.commons.math3.distribution.RealDistributionAbstractTest.testInverseCumulativeProbabilities();0.6562
org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinatesTest.testGradient();0.0367
org.apache.commons.math3.linear.ConjugateGradientTest.testDimensionMismatchRightHandSide();0.4223
org.apache.commons.math3.ode.nonstiff.EulerFieldIntegratorTest.testNonFieldIntegratorConsistency();0.6026
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testBadAdditive();0.5046
org.apache.commons.math3.util.ResizableDoubleArrayTest.testEqualsAndHashCode();0.3114
org.apache.commons.math3.ode.events.EventFilterTest.testDecreasingOnly();0.0934
org.apache.commons.math3.stat.StatUtilsTest.testDifferenceStats();0.2966
org.apache.commons.math3.stat.descriptive.moment.SemiVarianceTest.testNoVariance();0.2570
org.apache.commons.math3.fitting.GaussianCurveFitterTest.testFit07();0.2060
org.apache.commons.math3.fraction.FractionTest.testConstructorDouble();0.1878
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testNegativeY();0.4328
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testMath209();0.2104
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextCauchy();0.3049
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTestTest.testOneSampleGaussianGaussian();0.2516
org.apache.commons.math3.linear.EigenSolverTest.testIsNonSingularTinyOutOfOrderEigenvalue();0.3411
org.apache.commons.math3.linear.SparseFieldVectorTest.testPredicates();0.3342
org.apache.commons.math3.stat.descriptive.moment.SemiVarianceTest.testSingleUp();0.4046
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testHahn1();0.5316
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest.testEqualsAndHashCode();0.3114
org.apache.commons.math3.complex.ComplexTest.testAsin();0.5757
org.apache.commons.math3.linear.BlockFieldMatrixTest.testGetSetColumnVectorLarge();0.2129
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testCosh();0.5517
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTestBase.testIncLast();0.3574
org.apache.commons.math3.util.MathArraysTest.testConcatenate();0.5282
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testParseZeroX();0.5355
org.apache.commons.math3.linear.RealVectorAbstractTest.testUnitVectorNullVector();0.6116
org.apache.commons.math3.optimization.fitting.GaussianFitterTest.testFit05();0.1511
org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest.testMath789();0.2441
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest.testSetterIllegalState();0.2721
org.apache.commons.math3.stat.correlation.CovarianceTest.testInsufficientData();0.1405
org.apache.commons.math3.special.BetaTest.testRegularizedBetaPositiveNanPositive();0.4606
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testParseNan();0.1291
org.apache.commons.math3.util.CombinatoricsUtilsTest.testStirlingS2Overflow();0.6526
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testParseNegativeY();0.5355
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testOneOrderConstructor();0.6227
org.apache.commons.math3.special.GammaTest.testRegularizedGamma(double,double,double);0.2646
org.apache.commons.math3.linear.RealVectorAbstractTest.testUnitVector();0.6116
org.apache.commons.math3.stat.StatUtilsTest.testStats();0.4670
org.apache.commons.math3.analysis.differentiation.DSCompilerTest.testMultiplicationRules();0.3114
org.apache.commons.math3.ode.nonstiff.ThreeEighthesFieldIntegratorTest.testSingleStep();0.7724
org.apache.commons.math3.special.BesselJTest.testIAEBadOrder();0.6116
org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormatAbstractTest.testForgottenPrefix();0.2384
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testHypotSpecial();0.2246
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testMultiplyField();0.5141
org.apache.commons.math3.distribution.ZipfDistributionTest.testSamplerPerformance();0.0623
org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackBox3Dimensional();0.5337
org.apache.commons.math3.optimization.linear.SimplexSolverTest.testModelWithNoArtificialVars();0.1429
org.apache.commons.math3.optimization.fitting.GaussianFitterTest.testMath519();0.2802
org.apache.commons.math3.genetics.FixedGenerationCountTest.testIsSatisfied();0.7833
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunctionTest.testPreconditions();0.8147
org.apache.commons.math3.distribution.LogisticsDistributionTest.testSupport();0.6061
org.apache.commons.math3.linear.CholeskyDecompositionTest.testAEqualLLT();0.2949
org.apache.commons.math3.distribution.TDistributionTest.testInverseCumulativeProbabilityExtremes();0.2981
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextHypergeometric();0.8250
org.apache.commons.math3.util.FastMathTest.testFloatScalbSpecialCases();0.0529
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testForgottenSuffix();0.3660
org.apache.commons.math3.complex.ComplexTest.testSinh();0.5535
org.apache.commons.math3.stat.descriptive.MixedListUnivariateImplTest.testN0andN1Conditions();0.2891
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testScalarProduct();0.8283
org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest.testDimensionCheck();0.3962
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextGaussian();0.2100
org.apache.commons.math3.distribution.RealDistributionAbstractTest.testLogDensities();0.6116
org.apache.commons.math3.geometry.enclosing.WelzlEncloser3DTest.testNullList();0.4438
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testOrientation();0.8817
org.apache.commons.math3.transform.RealTransformerAbstractTest.testTransformRealInvalidDataSize();0.1602
org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2DTest.test3x2CylinderNetwork();0.1399
org.apache.commons.math3.linear.RealVectorAbstractTest.testDotProductDimensionMismatchMixedTypes();0.6116
org.apache.commons.math3.random.ValueServerTest.testFill();0.2314
org.apache.commons.math3.stat.inference.OneWayAnovaTest.testAnovaTest();0.3915
org.apache.commons.math3.linear.SparseFieldMatrixTest.testEqualsAndHashCode();0.3114
